year,cast,movie_link,poster_link
(1954),"Alfred Hitchcock (dir.), Ray Milland, Grace Kelly",https://www.imdb.com/title/tt0046912/,"https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2009),"Juan José Campanella (dir.), Ricardo Darín, Soledad Villamil",https://www.imdb.com/title/tt1305806/,"https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2004),"Hayao Miyazaki (dir.), Chieko Baishô, Takuya Kimura",https://www.imdb.com/title/tt0347149/,"https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1957),"David Lean (dir.), William Holden, Alec Guinness",https://www.imdb.com/title/tt0050212/,"https://m.media-amazon.com/images/M/MV5BOGY5NmNlMmQtYzRlYy00NGQ5LWFkYjYtNzExZmQyMTg0ZDA0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2017),"Martin McDonagh (dir.), Frances McDormand, Woody Harrelson",https://www.imdb.com/title/tt5027774/,"https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1996),"Danny Boyle (dir.), Ewan McGregor, Ewen Bremner",https://www.imdb.com/title/tt0117951/,"https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2011),"Gavin O'Connor (dir.), Tom Hardy, Nick Nolte",https://www.imdb.com/title/tt1291584/,"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1996),"Joel Coen (dir.), William H. Macy, Frances McDormand",https://www.imdb.com/title/tt0116282/,"https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2008),"Clint Eastwood (dir.), Clint Eastwood, Bee Vang",https://www.imdb.com/title/tt1205489/,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2013),"Denis Villeneuve (dir.), Hugh Jackman, Jake Gyllenhaal",https://www.imdb.com/title/tt1392214/,"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1988),"Hayao Miyazaki (dir.), Hitoshi Takagi, Noriko Hidaka",https://www.imdb.com/title/tt0096283/,"https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg"
(2004),"Clint Eastwood (dir.), Hilary Swank, Clint Eastwood",https://www.imdb.com/title/tt0405159/,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2002),"Steven Spielberg (dir.), Leonardo DiCaprio, Tom Hanks",https://www.imdb.com/title/tt0264464/,"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UY67_CR0,0,45,67_AL_.jpg"
(1997),"Majid Majidi (dir.), Mohammad Amir Naji, Amir Farrokh Hashemian",https://www.imdb.com/title/tt0118849/,"https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1925),"Charles Chaplin (dir.), Charles Chaplin, Mack Swain",https://www.imdb.com/title/tt0015864/,"https://m.media-amazon.com/images/M/MV5BZjEyOTE4MzMtNmMzMy00Mzc3LWJlOTQtOGJiNDE0ZmJiOTU4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY67_CR2,0,45,67_AL_.jpg"
(1982),"Ridley Scott (dir.), Harrison Ford, Rutger Hauer",https://www.imdb.com/title/tt0083658/,"https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1954),"Elia Kazan (dir.), Marlon Brando, Karl Malden",https://www.imdb.com/title/tt0047296/,"https://m.media-amazon.com/images/M/MV5BY2I0MWFiZDMtNWQyYy00Njk5LTk3MDktZjZjNTNmZmVkYjkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1995),"Richard Linklater (dir.), Ethan Hawke, Julie Delpy",https://www.imdb.com/title/tt0112471/,"https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2013),"Steve McQueen (dir.), Chiwetel Ejiofor, Michael Kenneth Williams",https://www.imdb.com/title/tt2024544/,"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2011),"David Yates (dir.), Daniel Radcliffe, Emma Watson",https://www.imdb.com/title/tt1201607/,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1959),"William Wyler (dir.), Charlton Heston, Jack Hawkins",https://www.imdb.com/title/tt0052618/,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1957),"Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",https://www.imdb.com/title/tt0050986/,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1949),"Carol Reed (dir.), Orson Welles, Joseph Cotten",https://www.imdb.com/title/tt0041959/,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2014),"David Fincher (dir.), Ben Affleck, Rosamund Pike",https://www.imdb.com/title/tt2267998/,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1926),"Clyde Bruckman (dir.), Buster Keaton, Marion Mack",https://www.imdb.com/title/tt0017925/,"https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2014),"Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",https://www.imdb.com/title/tt2278388/,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1978),"Michael Cimino (dir.), Robert De Niro, Christopher Walken",https://www.imdb.com/title/tt0077416/,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1993),"Jim Sheridan (dir.), Daniel Day-Lewis, Pete Postlethwaite",https://www.imdb.com/title/tt0107207/,"https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1975),"Stanley Kubrick (dir.), Ryan O'Neal, Marisa Berenson",https://www.imdb.com/title/tt0072684/,"https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1953),"Henri-Georges Clouzot (dir.), Yves Montand, Charles Vanel",https://www.imdb.com/title/tt0046268/,"https://m.media-amazon.com/images/M/MV5BMzE2ODNiZGItNGJiZS00MzBkLTgzZDktN2NmZGE0ZWU3N2U5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzI4Nzk0NjY@._V1_UY67_CR2,0,45,67_AL_.jpg"
(2019),"Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",https://www.imdb.com/title/tt4729430/,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2016),"Mel Gibson (dir.), Andrew Garfield, Sam Worthington",https://www.imdb.com/title/tt2119532/,"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1939),"Frank Capra (dir.), James Stewart, Jean Arthur",https://www.imdb.com/title/tt0031679/,"https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1924),"Buster Keaton (dir.), Buster Keaton, Kathryn McGuire",https://www.imdb.com/title/tt0015324/,"https://m.media-amazon.com/images/M/MV5BZWFhOGU5NDctY2Q3YS00Y2VlLWI1NzEtZmIwY2ZiZjY4OTA2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2003),"Bong Joon Ho (dir.), Song Kang-ho, Kim Sang-kyung",https://www.imdb.com/title/tt0353969/,"https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2014),"Damián Szifron (dir.), Darío Grandinetti, María Marull",https://www.imdb.com/title/tt3011894/,"https://m.media-amazon.com/images/M/MV5BNGQzY2Y0MTgtMDA4OC00NjM3LWI0ZGQtNTJlM2UxZDQxZjI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR1,0,45,67_AL_.jpg"
(1957),"Ingmar Bergman (dir.), Max von Sydow, Gunnar Björnstrand",https://www.imdb.com/title/tt0050976/,"https://m.media-amazon.com/images/M/MV5BOWM3MmE0OGYtOGVlNC00OWE1LTk5ZTAtYmUwMDIwM2ZlNWJiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2015),"Lenny Abrahamson (dir.), Brie Larson, Jacob Tremblay",https://www.imdb.com/title/tt3170832/,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2015),"George Miller (dir.), Tom Hardy, Charlize Theron",https://www.imdb.com/title/tt1392190/,"https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2009),"Adam Elliot (dir.), Toni Collette, Philip Seymour Hoffman",https://www.imdb.com/title/tt0978762/,"https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR1,0,45,67_AL_.jpg"
(2010),"Dean DeBlois (dir.), Jay Baruchel, Gerard Butler",https://www.imdb.com/title/tt0892769/,"https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1998),"Joel Coen (dir.), Jeff Bridges, John Goodman",https://www.imdb.com/title/tt0118715/,"https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2001),"Pete Docter (dir.), Billy Crystal, John Goodman",https://www.imdb.com/title/tt0198781/,"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1975),"Steven Spielberg (dir.), Roy Scheider, Robert Shaw",https://www.imdb.com/title/tt0073195/,"https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1989),"Peter Weir (dir.), Robin Williams, Robert Sean Leonard",https://www.imdb.com/title/tt0097165/,"https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1928),"Carl Theodor Dreyer (dir.), Maria Falconetti, Eugene Silvain",https://www.imdb.com/title/tt0019254/,"https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1953),"Yasujirô Ozu (dir.), Chishû Ryû, Chieko Higashiyama",https://www.imdb.com/title/tt0046438/,"https://m.media-amazon.com/images/M/MV5BYWQ4ZTRiODktNjAzZC00Nzg1LTk1YWQtNDFmNDI0NmZiNGIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2004),"Terry George (dir.), Don Cheadle, Sophie Okonedo",https://www.imdb.com/title/tt0395169/,"https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2019),"James Mangold (dir.), Matt Damon, Christian Bale",https://www.imdb.com/title/tt1950186/,"https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_UY67_CR0,0,45,67_AL_.jpg"
(1976),"John G. Avildsen (dir.), Sylvester Stallone, Talia Shire",https://www.imdb.com/title/tt0075148/,"https://m.media-amazon.com/images/M/MV5BNTBkMjg2MjYtYTZjOS00ODQ0LTg0MDEtM2FiNmJmOGU1NGEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1986),"Oliver Stone (dir.), Charlie Sheen, Tom Berenger",https://www.imdb.com/title/tt0091763/,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1986),"Rob Reiner (dir.), Wil Wheaton, River Phoenix",https://www.imdb.com/title/tt0092005/,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1984),"James Cameron (dir.), Arnold Schwarzenegger, Linda Hamilton",https://www.imdb.com/title/tt0088247/,"https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2015),"Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",https://www.imdb.com/title/tt1895587/,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2017),"James Mangold (dir.), Hugh Jackman, Patrick Stewart",https://www.imdb.com/title/tt3315342/,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2007),"Brad Bird (dir.), Brad Garrett, Lou Romano",https://www.imdb.com/title/tt0382932/,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1955),"Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",https://www.imdb.com/title/tt0048473/,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2013),"Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",https://www.imdb.com/title/tt1979320/,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1976),"Sidney Lumet (dir.), Faye Dunaway, William Holden",https://www.imdb.com/title/tt0074958/,"https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX45_CR0,0,45,67_AL_.jpg"
(2007),"Sean Penn (dir.), Emile Hirsch, Vince Vaughn",https://www.imdb.com/title/tt0758758/,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1939),"Victor Fleming (dir.), Judy Garland, Frank Morgan",https://www.imdb.com/title/tt0032138/,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2004),"Richard Linklater (dir.), Ethan Hawke, Julie Delpy",https://www.imdb.com/title/tt0381681/,"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UY67_CR0,0,45,67_AL_.jpg"
(1993),"Harold Ramis (dir.), Bill Murray, Andie MacDowell",https://www.imdb.com/title/tt0107048/,"https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1973),"William Friedkin (dir.), Ellen Burstyn, Max von Sydow",https://www.imdb.com/title/tt0070047/,"https://m.media-amazon.com/images/M/MV5BYWFlZGY2NDktY2ZjOS00ZWNkLTg0ZDAtZDY4MTM1ODU4ZjljXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1946),"William Wyler (dir.), Myrna Loy, Dana Andrews",https://www.imdb.com/title/tt0036868/,"https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2004),"Brad Bird (dir.), Craig T. Nelson, Samuel L. Jackson",https://www.imdb.com/title/tt0317705/,"https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1966),"Gillo Pontecorvo (dir.), Brahim Hadjadj, Jean Martin",https://www.imdb.com/title/tt0058946/,"https://m.media-amazon.com/images/M/MV5BN2M4YTA4ZTEtN2EyNy00YTlmLWE4YzYtYjYyYjRkMWM4ZDM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1942),"Ernst Lubitsch (dir.), Carole Lombard, Jack Benny",https://www.imdb.com/title/tt0035446/,"https://m.media-amazon.com/images/M/MV5BMGY3ZDgzY2MtNTllNi00ZWI1LTk1NTUtNWEzN2Q4YTA1ZGZiXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2009),"Lasse Hallström (dir.), Richard Gere, Joan Allen",https://www.imdb.com/title/tt1028532/,"https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg"
(2003),"Gore Verbinski (dir.), Johnny Depp, Geoffrey Rush",https://www.imdb.com/title/tt0325980/,"https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg"
(2021),"T.J. Gnanavel (dir.), Suriya, Lijo Mol Jose",https://www.imdb.com/title/tt15097216/,"https://m.media-amazon.com/images/M/MV5BOTM0NWFjNGYtNjExMS00ZTZlLWFiYmMtZmU4ZjZkMmMxZTNjXkEyXkFqcGdeQXVyODEyNjEwMDk@._V1_UY67_CR4,0,45,67_AL_.jpg"
(1940),"John Ford (dir.), Henry Fonda, Jane Darwell",https://www.imdb.com/title/tt0032551/,"https://m.media-amazon.com/images/M/MV5BNzJiOGI2MjctYjUyMS00ZjkzLWE2ZmUtOTg4NTZkOTNhZDc1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2005),"Çagan Irmak (dir.), Çetin Tekindor, Fikret Kuskan",https://www.imdb.com/title/tt0476735/,"https://m.media-amazon.com/images/M/MV5BNjAzMzEwYzctNjc1MC00Nzg5LWFmMGItMTgzYmMyNTY2OTQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"
(1995),"Mathieu Kassovitz (dir.), Vincent Cassel, Hubert Koundé",https://www.imdb.com/title/tt0113247/,"https://m.media-amazon.com/images/M/MV5BOTQxOGU0OWUtMzExYy00ZjIxLWJmMzAtNTI1Y2YxYTMxN2RkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY67_CR0,0,45,67_AL_.jpg"
(2000),"Alejandro G. Iñárritu (dir.), Emilio Echevarría, Gael García Bernal",https://www.imdb.com/title/tt0245712/,"https://m.media-amazon.com/images/M/MV5BZjUxNmEwOGItMTBmYi00MWQ1LWExY2MtNDUxMjI0OWM4M2NiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1940),"Alfred Hitchcock (dir.), Laurence Olivier, Joan Fontaine",https://www.imdb.com/title/tt0032976/,"https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY67_CR1,0,45,67_AL_.jpg"
(2022),"Dan Kwan (dir.), Michelle Yeoh, Stephanie Hsu",https://www.imdb.com/title/tt6710474/,"https://m.media-amazon.com/images/M/MV5BYTdiOTIyZTQtNmQ1OS00NjZlLWIyMTgtYzk5Y2M3ZDVmMDk1XkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_UY67_CR0,0,45,67_AL_.jpg"
(1967),"Stuart Rosenberg (dir.), Paul Newman, George Kennedy",https://www.imdb.com/title/tt0061512/,"https://m.media-amazon.com/images/M/MV5BNjcwNTQ3Y2EtMjdmZi00ODBhLWFhNzQtOTc3MWU5NTZlMDViXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"
(1959),"François Truffaut (dir.), Jean-Pierre Léaud, Albert Rémy",https://www.imdb.com/title/tt0053198/,"https://m.media-amazon.com/images/M/MV5BYTQ4MjA4NmYtYjRhNi00MTEwLTg0NjgtNjk3ODJlZGU4NjRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR2,0,45,67_AL_.jpg"
(2016),"Park Chan-wook (dir.), Kim Min-hee, Ha Jung-woo",https://www.imdb.com/title/tt4016934/,"https://m.media-amazon.com/images/M/MV5BNDJhYTk2MTctZmVmOS00OTViLTgxNjQtMzQxOTRiMDdmNGRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg"
(1934),"Frank Capra (dir.), Clark Gable, Claudette Colbert",https://www.imdb.com/title/tt0025316/,"https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"
